2667,2R,ECON172,4,전공필수,경제학과,경제원론II(영강),"RYOO, HEA JIN",3(3),"경제원,II",경제원론 II(영강),"macroeconomics,mankiw,gregory,run,unemployment,inflation,economics,demand,economy,economiaccounts,availeconomics,offnemo,cogrowinvestment,growunemployment,newsstreet,ehryoo,heajin,macroeconomists,ryoo,growinflation,fluctuations,habit,newsmagazine,policy,mistake,magazine,경제원,get,changes,schedules,microeconomics,cengage,income,money,supply,phenomena,influence,finance,ii","macroeconomics,mankiw,gregory","macroeconomics,mankiw,gregory,run,unemployment","macroeconomics,mankiw,gregory,run,unemployment,inflation,economics,demand,economy,economiaccounts,availeconomics,offnemo,cogrowinvestment,growunemployment,newsstreet,ehryoo,heajin,macroeconomists,ryoo,growinflation"
2668,2R,ECON172,5,전공필수,경제학과,경제원론II,조성일,3(3),"경제원,II",경제원론 II,"거시경제,물가,국민소득,경제,통화량,이창용,강평,총수요,이자율,krugman,환율,체적,움직임,원론,경제학,실동이준구,땡땡,정숙,freiheitlove,조성일,유효수요,산만,sungil,혹시,잡담,안정화,wells,불량,집약,우사,이준구,총공급,배분,개방경제,yahoo,은행,kakao,출입,inflation,id,실업,경제원,휴대폰,고용,분위기,산정,암기,화폐,등등,시그마,cho,macroeconomics,변수,talk,대신,random,무단,월일,ii,정책","거시경제,물가,국민소득","거시경제,물가,국민소득,경제,통화량","거시경제,물가,국민소득,경제,통화량,이창용,강평,총수요,이자율,krugman,환율,체적,움직임,원론,경제학,땡땡,정숙,freiheitlove,sungil,wells"
2669,2R,ECON172,6,전공필수,경제학과,경제원론II(영강),김건호,3(3),"경제원,II",경제원론 II(영강),"macro,money,editions,econ,economics,differences,supply,policy,gpa,correct,banking,amazon,economy,inflation,unemployment,cengage,macroeconomics,textpublisher,ecengage,cengageasia,edp,lessons,jumps,growdemand,purchasing,person,titles,productivity,modules,box,micro,chs,aids,videos,equipment,options,address,microeconomics,debate,asia,demand,range,zoom,honesty,finance,computer,keon,lizoom,newsconsists,고거시경제,outbegins,tuesinstance,spam,requeecon,deadchuseok,economifurthermore,exccontract,keonhomethodology,deaddeadmeasure,outdeadkkkkkkkkktbd,deaddeaddeaddeaddeaddeaddeadmanners,deadmicroeconomics,ididstarts,webwebeconomics,idvideos,afternoon,taug,standastandasubstandasubstandagpa,princ,prerequibusiness,webwebsituation,igraphs,plagiarism,correspond,mdt,김건,canvas,business,reliance,follow,query,tu,sure,dismissal,circumstance,경제학자,flexibility,교제,builds,고양,aug,failures,classrooms,modification,attempt,multiple,채용,weight,focuses,calendar,magazines,refer,경제원,portion,percentage,records,procedure,difficulty,average,difference,geometry,announcement,instance,curve,단원,ho,거시경제,서식,misconduct,link,schedules,이의,경영학,tbd,chance,principle,component,특별,rm,penalties,maximum,fact,요령,statements,algebra,resource,respect,생년,phenomena,foundation,events,make,월일,notice,credits,announcements,foundations,원론,regulation,manner,source,경제학,emphasis,failure,components,meeting,completion,분반,ii,environment,경제,사회","macro,money,editions","macro,money,editions,econ,economics","macro,money,editions,econ,economics,differences,supply,policy,gpa,correct,amazon,economy,inflation,unemployment,cengage,macroeconomics,lessons,person,modules,box"
2670,2R,ECON172,7,전공필수,경제학과,경제원론II,조성일,3(3),"경제원,II",경제원론 II,"거시경제,물가,국민소득,경제,통화량,이창용,강평,총수요,krugman,이자율,환율,체적,움직임,원론,경제학,실동이준구,땡땡,정숙,freiheitlove,조성일,유효수요,산만,sungil,혹시,안정화,잡담,wells,supex,불량,이준구,집약,우사,총공급,배분,개방경제,yahoo,kakao,은행,출입,inflation,id,실업,경제원,휴대폰,고용,분위기,암기,산정,화폐,등등,cho,시그마,macroeconomics,변수,talk,대신,random,무단,월일,ii,정책","거시경제,물가,국민소득","거시경제,물가,국민소득,경제,통화량","거시경제,물가,국민소득,경제,통화량,이창용,강평,총수요,krugman,이자율,환율,체적,움직임,원론,경제학,땡땡,정숙,freiheitlove,sungil,wells"
2671,2R,ECON172,8,전공필수,경제학과,경제원론II,조용수,3(3),"경제원,II",경제원론 II,"거시경제,인플레이션,총수요,개방경제,실업,경제,원론,저축,생계비,통화량,재정정책,상충,통화정책,통화,총공급,국민소득,재무,증가,국내외,투자,금융,국민,경제학,생산,생산소득,kormankiw,choyong,조용수,ii,무방,맨큐,여타,정해,경제원,빈곤,시점,econ,안정,차지,contact,불평등","거시경제,인플레이션,총수요","거시경제,인플레이션,총수요,개방경제,실업","거시경제,인플레이션,총수요,개방경제,실업,경제,원론,저축,생계비,통화량,재정정책,상충,통화정책,통화,총공급,국민소득,재무,증가,국내외,투자"
2672,2R,ECON173,1,전공선택,경제학과,경제수학,전병헌,3(3),"경제,수학",경제수학,"미분,하의,제약,최적화,연쇄법칙,함수,diagonalization,동태,수학,다변,미분방정식,경제학,대칭행렬,음함수,개집합,비제,행렬식,로그함수,고차,극소,극소화,극한,편미분,approximation,미적분,determinant,경제,극대,지수,선형대수,적분,연산,미시경제,행렬,taylor,계량,거시경제,방정식,공식","미분,하의,제약","미분,하의,제약,최적화,연쇄법칙","미분,하의,제약,최적화,연쇄법칙,함수,diagonalization,동태,수학,다변,미분방정식,경제학,개집합,로그함수,고차,극소,극한,approximation,미적분,determinant"
2673,2R,ECON173,2,전공선택,경제학과,경제수학,김석일,3(3),"경제,수학",경제수학,"정태,최적화,수학,녹강,chiang,등식,하의,원서,제약,행렬,수리,대수,선형,풀이,경제,경제학,이성순,지수함수,실운용,로그함수,김석일,steveclara,유념,극소,택하,길잡이,자필,동태,카톡,극대,다변,서나,bb,실증,선호,회당,공저,예외,용지,함수,경관,원론,미만,economics","정태,최적화,수학","정태,최적화,수학,녹강,chiang","정태,최적화,수학,녹강,chiang,등식,하의,원서,제약,행렬,수리,대수,선형,풀이,경제,경제학,실운용,steveclara,유념,택하"
2674,2R,ECON174,1,전공필수,경제학과,경제의통계분석(영강),김덕파,3(3),"경제,통계,분석",경제의 통계분석(영강),"policy,economics,pse,statistics,econometrics,makeup,expectation,random,approval,peason,median,dukpastatistics,requetuesholidays,mckean,neeffort,requemakeup,mandatory,craig,woquestions,decent,thr,beverage,probprobindependence,become,webannouncements,weight,element,independence,economists,appointments,videos,authority,laptop,accordance,distributions,sequence,thu,econ,분석,translation,sense,hypothesis,everyone,confidence,variables,regression,collaborate,food,통계,policies,경제","policy,economics,pse","policy,economics,pse,statistics,econometrics","policy,economics,pse,statistics,econometrics,makeup,expectation,random,approval,peason,dukpastatistics,mckean,craig,thr,beverage,probprobindependence,webannouncements,independence,economists,appointments"
2675,2R,ECON174,2,전공필수,경제학과,경제의통계분석(영강),고강혁,3(3),"경제,통계,분석",경제의 통계분석(영강),"population,hypothesis,inference,regression,thibivariate,probestimation,deviation,probrandom,class,probstatistics,mean,technique,proportion,testing,reality,분석,estimation,procedures,variables,statistics,통계,경제","population,hypothesis,inference","population,hypothesis,inference,regression,thibivariate","population,hypothesis,inference,regression,thibivariate,probestimation,deviation,probrandom,class,probstatistics,mean,technique,proportion,testing,reality,분석,estimation,procedures,variables,statistics"
2676,2R,ECON201,1,전공필수,경제학과,미시경제이론(영강),김범수,3(3),"미시,경제,이론",미시경제 이론(영강),"situation,max,economics,calculus,demand,consumer,doctor,sets,reasons,coprofit,excwriting,beomsoo,mk,majungseok,economisupply,outline,athletics,exposition,maximization,producer,otherwise,jeffrey,monopoly,booklet,welfare,discrimination,economists,accommodations,price,address,microeconomics,makeup,chance,econ,disabilities,미시,status,algebra,start,이론,make,notice,conditions,firm,documentation,memory,markets,objective,경제","situation,max,economics","situation,max,economics,calculus,demand","situation,max,economics,calculus,demand,consumer,doctor,sets,reasons,coprofit,beomsoo,majungseok,exposition,maximization,producer,otherwise,monopoly,welfare,discrimination,economists"
2677,2R,ECON201,2,전공필수,경제학과,미시경제이론(영강),유승한,3(3),"미시,경제,이론",미시경제 이론(영강),"microeconomics,producer,goods,optimization,demand,consumer,supply,markets,homeintermediate,information,reimportance,measurcomparutility,coequilibrium,shyoo,putility,certainty,surplus,constraint,pse,maximization,externalities,seung,asset,yoo,uncertainty,mode,han,econ,미시,game,이론,equilibrium,sets,services,assistant,경제","microeconomics,producer,goods","microeconomics,producer,goods,optimization,demand","microeconomics,producer,goods,optimization,demand,consumer,supply,markets,homeintermediate,reimportance,measurcomparutility,coequilibrium,shyoo,putility,certainty,constraint,pse,maximization,seung,asset"
2678,2R,ECON201,3,전공필수,경제학과,미시경제이론(영강),이삼호,3(3),"미시,경제,이론",미시경제 이론(영강),"microeconomics,price,equilibrium,efficiency,firm,demand,consumer,supply,outcome,allocation,failure,mechanism,externalities,competition,agents,relevant,curve,game,externality,jm,perloff,result,behaviour,economy,agent,boston,sets,markets,situation,layperson,texteditions,framemicroeconomics,framesupply,textcompetition,offoffdepending,supplier,good,reagents,cocurves,interact,oligopoly,maeconomists,held,environment,derivation,standardisation,builds,producer,suppliers,tax,curves,monopoly,prices,comment,welfare,discrimination,substitution,item,links,difficulties,remarks,training,appendix,sum,uses,pricing,goods,intervention,managers,component,미시,measures,income,firms,kind,set,foundation,effects,이론,aim,implications,mathematics,effect,government,interaction,introductory,action,characteristics,emphasis,components,media,society,management,경제","microeconomics,price,equilibrium","microeconomics,price,equilibrium,efficiency,firm","microeconomics,price,equilibrium,efficiency,firm,demand,consumer,supply,outcome,allocation,failure,mechanism,externalities,competition,agents,relevant,curve,game,externality,jm"
2679,2R,ECON201,4,전공필수,경제학과,미시경제이론(영강),조원기,3(3),"미시,경제,이론",미시경제 이론(영강),"economics,chs,demand,consumer,welfare,uncertainty,microeconomics,경관,sets,offoffcampus,execonomy,offscheme,cominimization,milo,sei,putility,webeaddress,homesites,perloff,cocurves,hui,surplus,constraint,science,decorum,maximization,producer,policy,monopoly,fridays,intermediate,budget,meets,미시경제,asset,profit,appendix,assets,goods,wednesdays,mondays,differentiation,december,laptops,미시,submissions,equation,game,prerequisites,supply,이론,equilibrium,announcements,firm,markets,background,failure,economy,cell,경제","economics,chs,demand","economics,chs,demand,consumer,welfare","economics,chs,demand,consumer,welfare,uncertainty,microeconomics,경관,sets,offoffcampus,offscheme,cominimization,milo,webeaddress,cocurves,science,decorum,policy,meets,미시경제"
2680,2R,ECON202,1,전공필수,경제학과,거시경제이론,이종화,3(3),"거시,경제,이론",거시경제 이론,"거시경제,국제수지,환율,거시,macroeconomics,경제,이종화,인플레이션,개방,경관,국민,qkrcnsdud,경제금융,jwjongwha,homeecon,barro,으리,buchholz,경제총수요,plume,blanchamacroeconomics,경제지표,경제장기,한국은행,신관호,용량,국민소득,총공급,이자율,개방경제,mankiw,소득,상응,실업,완전,economists,고용,현안,화폐,thought,재정,변수,참가,econ,소비,강조,노동,이론,장기,박영,투자,금융,원론,경제학,정부,ii","거시경제,국제수지,환율","거시경제,국제수지,환율,거시,macroeconomics","거시경제,국제수지,환율,거시,macroeconomics,경제,이종화,인플레이션,개방,경관,국민,qkrcnsdud,jwjongwha,homeecon,barro,buchholz,blanchamacroeconomics,mankiw,소득,실업"
2681,2R,ECON202,2,전공필수,경제학과,거시경제이론,신관호,3(3),"거시,경제,이론",거시경제 이론,"거시경제,총수요,homesets,개방경제,총공급,고용,완전,장기,경관,growlimitations,homehomehomehomesets,정부,변동현,경제로우,노동실업,케인즈,경제내생,경제장기,kwanho,vii,fluctuations,신관호,이종화,eco,물가,단기,경제,국민소득,인플레이션,하의,소득,unemployment,inflation,거시,weights,scheme,iiv,화폐,재정,benefits,relevance,errors,변수,미시,소비,income,sheet,phenomena,이론,함수,박영,implications,sets,금융,국민,정책,policy","거시경제,총수요,homesets","거시경제,총수요,homesets,개방경제,총공급","거시경제,총수요,homesets,개방경제,총공급,고용,완전,장기,경관,growlimitations,homehomehomehomesets,정부,kwanho,fluctuations,경제,인플레이션,unemployment,inflation,weights,scheme"
2682,2R,ECON202,3,전공필수,경제학과,거시경제이론,김동헌,3(3),"거시,경제,이론",거시경제 이론,"거시경제,macroeconomics,ad,방역,게시,phillips,정부,consumption,증빙,supply,investment,policy,경관,economy,edonggregory,growgrowfluctuation,홈사이트,홈비중,조정은,유의휴대폰,growdemand,모드,deficit,macroeconomic,이병,heon,stabilization,의논,신관호,이종화,system,정합,모범,dong,맨큐,budget,mankiw,unemployment,거시,inflation,서나,주일,debt,공고,시그마,macmillan,답안,연동,aims,다만,econ,시설,번의,풀이,error,money,이론,서류,rule,박영,계산,sets,허용,government,에세이,의사,질병,진단,정의,정책,science,경제","거시경제,macroeconomics,ad","거시경제,macroeconomics,ad,방역,게시","거시경제,macroeconomics,ad,방역,게시,phillips,정부,consumption,증빙,supply,investment,policy,경관,economy,홈비중,조정은,의논,모범,dong,주일"
2683,2R,ECON202,4,전공필수,경제학과,거시경제이론,박철범,3(3),"거시,경제,이론",거시경제 이론,"케인,거시경제,지안,학파,이상인,동태,개방경제,총공급,거시,곡선,화폐,소비,방침,두기,경제,산출,투자,거리,cbkjs,실사태,model,신관호,박철,이종화,simple,가중,총수요,실수,국민소득,인플레이션,mankiw,실업,macmillan,부문,macroeconomics,주거,수요,econ,예상,공급,표준,사태,이론,원론,허용,사회,경제학,hill,수학,economics,고려,정책","케인,거시경제,지안","케인,거시경제,지안,학파,이상인","케인,거시경제,지안,학파,이상인,동태,개방경제,총공급,거시,곡선,화폐,소비,방침,두기,경제,산출,투자,거리,cbkjs,simple"
2684,2R,ECON202,6,전공필수,경제학과,거시경제이론(영강),Dirk Bethmann,3(3),"거시,경제,이론",거시경제 이론(영강),"run,dirk,macroeconomics,policy,bethmann,unemployment,take,home,growfluctuations,textcharles,growgrowgrowlabor,resear,framerecession,dsge,revisions,recession,wages,stabilization,macroeconomists,ects,ation,frontier,preliminaries,phillips,ad,inflation,jones,거시,weights,therefore,look,instructions,discretion,methodology,dr,phenomena,이론,implications,cycle,success,economy,society,business,경제","run,dirk,macroeconomics","run,dirk,macroeconomics,policy,bethmann","run,dirk,macroeconomics,policy,bethmann,unemployment,take,home,textcharles,growgrowgrowlabor,framerecession,dsge,revisions,stabilization,macroeconomists,ects,ation,frontier,preliminaries,ad"
2685,2R,ECON207,0,전공선택,경제학과,시장경제의이해,한치록,3(3),"시장,경제,이해",시장경제의 이해,"주임,시장경제,경제학,경제,권성준,안지연,이광현,옥동석,전화배포,법무,인천대,중앙대,장품,부산교대,경제학급,아주대,국조,홍제,노동남성,공정거래법,독과점,kdi,chirokhan,일상경제학,정동호,변호사,우석,강창희,명지대,김성환,유아,서강대,정책,인적자본,박철,명절,법인,시장,남용,경희대,위원,파트너,지평,미정,한국,거래,재정,지위,강인원,북한,규모,복지,교육,공정,통일,투자,경관,지배,금융,사회,정부,이해,대하,정의","주임,시장경제,경제학","주임,시장경제,경제학,경제,법무","주임,시장경제,경제학,경제,권성준,법무,장품,부산교대,노동남성,공정거래법,정동호,유아,서강대,정책,인적자본,명절,법인,남용,위원,파트너"
2686,2R,ECON240,0,전공선택,경제학과,산업조직론(영강),이진혁,3(3),"산업,조직",산업조직론(영강),"game,firms,competition,jinhyuk,belleflamme,jinhyukmarkets,homeanalyses,pepall,carlton,perloff,portions,lynne,menu,richards,pse,verification,computations,associate,limitations,advertising,조직,interpretations,discrimination,economists,industries,average,산업,daniel,assumptions,martin,paul,price,address,determinants,george,pricing,ones,microeconomics,differentiation,econ,target,approval,outcomes,relationships,zero,firm,interaction,situation,emergency,statistics,family,nature,economics","game,firms,competition","game,firms,competition,jinhyuk,belleflamme","game,firms,competition,jinhyuk,belleflamme,jinhyukmarkets,pepall,carlton,perloff,portions,lynne,richards,pse,verification,associate,advertising,discrimination,average,daniel,martin"
2687,2R,ECON244,0,전공선택,경제학과,노동시장론,김진영,3(3),"노동,시장로",노동시장론,"노동,경제학,공급,노동수요,임금,실증,인적자본,치면,격차,수요,미시,두기,불평등,허용,거리,jinyemployer,생산고려,회귀노동,경제노동,상대상대제외,노동고용주,도닉,노동임금,노동작동,최수학,격상,의사노동수요,노동참여자,지니계수,ivviii,노동김진영,노동차별,생산함수,송헌,노동균형,borjas,시장로,탄력성,강창희,사내,도형,이윤극대화,오피스,하향,박철,급여,노동조합,유인,employee,단기,상향,즉시,대략,실사회,해제,소득,보상,실업,참여자,고용,곡선,증명,시그마,george,microeconomics,econ,가설,연락,속도,균형,공식,입원,장기,서류,투자,특수,경관,방문,주간,분포,collaborate,여가,기업,가족,질병,전통,정의,교육,사회","노동,경제학,공급","노동,경제학,공급,노동수요,임금","노동,경제학,공급,노동수요,임금,실증,인적자본,치면,격차,수요,미시,두기,불평등,허용,거리,jinyemployer,하향,노동조합,employee,상향"
2688,2R,ECON301,1,전공선택,경제학과,계량경제학I(영강),박상수,3(3),계량경제학,계량경제학 I(영강),"average,avg,deviation,pr,regression,random,credits,statistics,let,errors,give,idestimation,ort,grad,means,helps,bulletin,estimators,endogeneity,erence,averages,days,xi,keys,provide,econometrics,max,ce,emails,assumptions,marks,sum,following,business,calculus,econ,error,make,variables,software,computer,home,contingent,homerhomezero,boackregulation,homeavg,simultaneity,homemark,quarters,heteroskedastivariables,heteroskedastifgls,concealment,ecorrection,ez,statistic,heteroskedastication,idsomething,culty,erent,exccut,wosets,generals,excshouldn,favor,touchstone,homeaverage,stu,mastat,homecalculation,variate,standadeviation,undergrad,requistatistics,estarpce,ranges,dummy,dents,pledge,rey,probinference,estimate,proctor,observance,deviations,up,nal,di,depends,계량경제학,representative,ha,je,allows,inferences,one,bit,appreciation,notices,charge,day,posting,eaddress,followings,appendices,sheets,correction,multi,chs,degree,visits,economists,honor,records,thing,graduate,take,editions,links,videos,copies,remarks,ups,venue,anyone,computers,drop,schedules,vectors,sample,tbd,chance,thursdays,principle,inference,items,expectation,fact,sense,estimation,something,logic,help,collaboration,kind,examinations,matter,rule,mind,manner,collaborate,introductory,situation,cheating,formation,integrity,rules,objective,iv,completion,plagiarism,policy","average,avg,deviation","average,avg,deviation,pr,regression","average,avg,deviation,pr,regression,random,credits,statistics,let,errors,ort,means,helps,bulletin,estimators,endogeneity,erence,days,keys,provide"
2689,2R,ECON301,2,전공선택,경제학과,계량경제학I,조용수,3(3),계량경제학,계량경제학 I,"경제학,계량,여타,regression,estimation,hypothesis,널리,초지,사회과학,heteroskedastiinferences,ols,통계학,autocorrelation,endogeneity,cluster,restrictions,restriction,prediction,경제,interpretation,불수단,wls,korregression,robuinferences,마찬허용,normality,실콜라보,choyong,조용수,계량경제학,강구,무방,inferences,multiple,testing,sample,econ,레이,가을,국내외,방역,산출,박영,contact","경제학,계량,여타","경제학,계량,여타,regression,estimation","경제학,계량,여타,regression,estimation,hypothesis,널리,초지,사회과학,heteroskedastiinferences,ols,통계학,autocorrelation,endogeneity,cluster,restrictions,restriction,prediction,경제,interpretation"
2690,2R,ECON324,0,전공선택,경제학과,전략과정보의경제학,윤기호,3(3),"전략,정보,경제학",전략과 정보의 경제학,"게임,경제학,내쉬균형,게임박영,베이지안,경관,게임길라잡이,시그널,게임게임,prajit,게임경제학,성휘,완비,역기제,복점,perez,경매,stadler,조인구,윤기호,dutgames,해이,왕규,김영세,우월,르노,월화,고안,대칭,주위,선약,월수,주지,commons,tragedy,완전,진입,비극,고체,협상,전략,상담시,정보,추상,미시,도덕,균형,박영,economics,상담,경제,교육,사회","게임,경제학,내쉬균형","게임,경제학,내쉬균형,게임박영,베이지안","게임,경제학,내쉬균형,게임박영,베이지안,경관,prajit,게임경제학,성휘,역기제,perez,stadler,조인구,dutgames,해이,왕규,김영세,월화,고안,대칭"
2691,2R,ECON333,0,전공선택,경제학과,재정학(영강),이삼호,3(3),재정학,재정학(영강),"government,expenditure,goods,provision,tax,programs,finance,재정학,sets,insurance,economics,income,institutions,economy,textnewsgovernment,국민연금,rehealinsurance,samho,remechanism,세제,pension,cobenefit,gruber,offoffdepending,terminologies,rosen,gayer,국회예산정책처,근로,maeconomists,held,sequel,standardisation,수첩,pse,collect,harvey,taxation,programme,이준구,policy,externalities,senses,다산,장려,revenue,coverage,welfare,assistance,보장,public,item,debates,sector,outcome,remarks,norton,joseph,재정,보험,theorem,sum,microeconomics,component,equity,levels,roles,purposes,effect,services,service,국민,situation,hill,components,policies,건강,management,경제","government,expenditure,goods","government,expenditure,goods,provision,tax","government,expenditure,goods,provision,tax,programs,finance,재정학,sets,insurance,economics,income,institutions,economy,국민연금,국회예산정책처,standardisation,수첩,policy,다산"
2692,2R,ECON335,1,전공선택,경제학과,국제금융론(영강),강규호,3(3),국제금융로,국제금융론(영강),"currency,exrate,nance,policy,rate,parity,prices,ce,swap,crisis,credits,finance,arbitrage,economy,economics,economists,agents,macroeconomics,prerequisites,mass,regression,integrity,statistics,padvantage,matlicense,matmatlaptop,etextfeenstra,enames,homematments,midnal,homeoctober,pwebkyu,expense,dornbush,sticky,pprate,matcampus,tunity,matmatprogramming,krw,fqe,fleming,honeanyone,frilocation,credibility,kyuho,tongue,ndings,salvatore,intuitions,copolicy,matprogramming,estimator,mundell,puzzle,exvisiting,outlook,edi,constraint,installation,payment,국제금융로,implication,arrival,mother,disadvantage,cation,tion,root,crises,monitoring,mean,forecasting,prediction,alan,mixture,computation,reserve,debt,union,bank,presenters,instance,ho,causes,determination,testing,reality,errors,facts,rates,makeup,chance,intervention,balance,december,items,estimation,consequences,set,check,means,equilibrium,mark,implications,variables,exercises,mathematics,conditions,introductory,writing,right,emphasis,reasons,penalty,location,computer,policies,management,science","currency,exrate,nance","currency,exrate,nance,policy,rate","currency,exrate,nance,policy,rate,parity,prices,ce,swap,crisis,credits,finance,arbitrage,economy,economics,economists,agents,macroeconomics,prerequisites,mass"
2693,2R,ECON335,2,전공선택,경제학과,국제금융론(영강),Tomoo Kikuchi,3(3),국제금융로,국제금융론(영강),"pres,account,prob,mathematics,pse,exrate,economy,nov,capital,monkikuchi,holiimbalances,enrol,monwednesread,wainwright,emacroeconomics,grohe,woodfoprinceton,tomookikuchi,sustainaccount,stephanie,silawrence,texteconomics,schmitt,carl,handling,chiang,constraint,국제금융로,controls,parity,columbia,kevin,micro,economies,majors,economists,consultation,venue,martin,determination,macroeconomics,determinants,uncertainty,rate,mu,differentiation,optimization,econ,fact,outcomes,variables,finance,economics","pres,account,prob","pres,account,prob,mathematics,pse","pres,account,prob,mathematics,pse,exrate,economy,nov,capital,monkikuchi,emacroeconomics,grohe,woodfoprinceton,tomookikuchi,stephanie,silawrence,texteconomics,schmitt,carl,chiang"
2694,2R,ECON336,0,전공선택,경제학과,국제무역론(영강),이홍식,3(3),"국제,무역",국제무역론(영강),"ft,jstor,economics,perspectives,policy,labor,voxeu,economimagazine,hongshik,quotas,globalization,competition,tariffs,import,payments,collapse,gains,collins,harper,top,summer,goods,investment,caves,fischer,prerequihyun,outsourcing,reminders,telehongintroductory,diseconomy,textemphasis,outeconomics,remainhomemeans,homecounts,symposium,newsmicro,dornbus,richawages,frankel,mun,reheckscher,prerequireasons,feenstra,backlash,ohlin,losers,samuelson,winners,nam,rodrik,hangul,subsidies,maurice,kyoung,losses,protectionism,export,williamson,returns,enterprises,sa,continuum,wood,workers,krugman,intuition,agriculture,agreements,alan,prospects,ronald,mw,movements,jones,percent,packet,industries,street,taylor,november,pattern,index,publishers,passing,factor,account,무역,advantage,consequences,help,movement,nd,countries,robert,announcements,capital,services,markets,economy,국제,environment","ft,jstor,economics","ft,jstor,economics,perspectives,policy","ft,jstor,economics,perspectives,policy,labor,voxeu,economimagazine,hongshik,quotas,globalization,competition,tariffs,import,payments,collapse,gains,collins,harper,top"
2695,2R,ECON354,0,전공선택,경제학과,재무경제학,박철범,3(3),"재무,경제학",재무경제학,"가격,채권,pricing,파생상품,자산,경제학,재무,금융,capital,옵션,선물,asset,caarbitrage,apt,이상인,consumption,방침,두기,산출,hill,거리,금융수익률,sholes,donaldson,caconsumption,ccabodie,주식파생상품,주식주식,결정자산,caequity,premium,cbkjs,puzzle,정이,실사태,model,kane,marcus,박철,portfolios,실수,가중,이자율,investments,duration,allocation,부문,선호,주거,econ,예상,표준,사태,nd,허용,사회,economics,고려","가격,채권,pricing","가격,채권,pricing,파생상품,자산","가격,채권,pricing,파생상품,자산,경제학,재무,금융,capital,옵션,선물,asset,caarbitrage,apt,이상인,consumption,방침,두기,산출,hill"
2696,2R,ECON358,0,전공선택,경제학과,서양경제사,박이택,3(3),"서양,경제사",서양경제사,"경제사,유럽,서양,불평등,은행업,어둠,경제본성,관세,신용,한도,제이,통화,경제,수렴,제약,산업화,화폐,회복,복지,무역,내부,인구,도전,자원,경제학,정부,국제,정치,기말고사,역사","경제사,유럽,서양","경제사,유럽,서양,불평등,은행업","경제사,유럽,서양,불평등,은행업,어둠,경제본성,관세,신용,한도,제이,통화,경제,수렴,제약,산업화,화폐,회복,복지,무역"
2697,2R,ECON362,0,전공선택,경제학과,환경경제학,최은철,3(3),환경경제학,환경경제학,"경제학,환경,clifforussell,후생,오염,미시,수단,환경경제자연과학,결정비용,차선,최은철,환경경제학,곽승준,환경환경,정책,편익,경제,공공재,배출,최적,미시경제,산문,econ,국내외,자원,의사,economics,environment","경제학,환경,clifforussell","경제학,환경,clifforussell,후생,오염","경제학,환경,clifforussell,후생,오염,미시,수단,환경경제자연과학,결정비용,차선,최은철,환경경제학,곽승준,환경환경,정책,편익,경제,공공재,배출,최적"
2698,2R,ECON372,0,전공선택,경제학과,경제학과철학적논점들,박만섭,3(3),"경제학,철학,논점",경제학과 철학적 논점들,"economics,ethics,justice,rationality,번역본,themes,philosophy,utility,경제학,survey,liberalism,welfare,alternatives,science,person,college,literature,politics,harvatreatment,winner,stanfoencyclopaedia,standacheck,graafland,nesandel,brighoharry,msp,hausman,lengtreatment,invigilation,ante,libetarianism,economikymlicka,gaus,pounavoidrequeupwadownwapolicy,mcpherson,economiroemer,economivivian,intereconomics,hamlin,pdilemma,proceeds,hargreaves,paretianism,wilber,heterodox,arsen,basil,ppe,philosopher,egalitarianism,seop,홍훈,gerald,johan,amartya,philosophers,prize,belief,도덕철학,surgery,comprehensive,desire,정치철학,entries,star,theorems,polity,공공정책,surveys,backgrounds,ex,autumn,학파,논점,economists,user,criticism,윤리학,entry,thing,deals,profit,accordance,none,daniel,training,martin,man,following,ones,wednesdays,publishers,limits,undergraduate,econ,thursdays,korean,translation,theme,october,money,synthesis,accounting,examinations,foundations,thoughts,introductory,approaches,reasons,relationship,철학,정의,정책,경제,policy","economics,ethics,justice","economics,ethics,justice,rationality,번역본","economics,ethics,justice,rationality,번역본,themes,philosophy,utility,경제학,survey,liberalism,welfare,alternatives,science,person,college,literature,politics,standacheck,hausman"
2699,2R,ECON376,0,전공선택,경제학과,정치와경제(영강),이우진,3(3),"정치,경제",정치와 경제(영강),"politics,democracy,선거,competition,위원회,대한민국,inerecompetition,homepse,newswoojin,korvoting,coneconomy,lipset,impossibility,rewittman,woojinassistant,wednesoutouteconomy,economics,wednesdecember,history,discusses,voting,downs,junior,regimes,magazines,정당,theorem,pattern,mode,diversity,game,hypothesis,web,meaning,implications,mathematics,interaction,rules,정치,경제,policy","politics,democracy,선거","politics,democracy,선거,competition,위원회","politics,democracy,선거,competition,위원회,대한민국,inerecompetition,homepse,korvoting,coneconomy,impossibility,rewittman,wednesoutouteconomy,economics,wednesdecember,history,voting,downs,regimes,magazines"
2700,2R,ECON434,1,전공선택,경제학과,한국경제론,강성진,3(3),한국경제,한국경제론,"경제,강성진,경관,한국,economy,growprerequisite,라이브,sjkang,한국경제,신문사,매일경제,eco,decades,committee,미시경제,수가,거시경제,일시,박영,제한,경제학,history","경제,강성진,경관","경제,강성진,경관,한국,economy","경제,강성진,경관,한국,economy,growprerequisite,라이브,sjkang,한국경제,신문사,매일경제,eco,decades,committee,미시경제,수가,거시경제,일시,박영,제한"
